item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001873,Food_Packet,21.6,18.9,12.0,8.6,41,2025-09-28,53,Storage_Bay
001874,First_Aid_Kit,13.2,14.1,13.9,9.1,69,N/A,17,Crew_Quarters
001875,Antibiotic_Supply,19.5,19.5,11.6,2.21,47,2026-06-14,4708,Lab
001876,Cooling_System,32.1,12.5,11.9,2.39,54,N/A,428,Power_Bay
001877,Navigation_Module,11.5,21.2,48.0,5.85,80,N/A,4760,Cockpit
001878,Microgravity_Lab_Kit,25.5,27.1,15.8,2.7,51,N/A,19,Lab
001879,Medical_Scanner,24.6,31.3,41.7,16.05,85,2026-01-05,11,Medical_Bay
001880,Radiation_Shield,31.0,33.6,39.6,20.62,100,N/A,160,Engineering_Bay
001881,Scientific_Sensor,46.3,46.1,20.1,21.45,41,N/A,3013,Cockpit
001882,Fire_Extinguisher,38.5,48.4,46.2,43.04,12,N/A,676,Crew_Quarters
001883,Vacuum_Sealed_Tools,43.8,41.8,18.9,17.3,51,N/A,3931,Storage_Bay
001884,Handheld_Spectrometer,50.0,39.9,25.1,25.04,56,N/A,3540,Lab
001885,Gyroscope_Module,43.4,40.7,21.5,18.99,64,N/A,269,Cockpit
001886,Vacuum_Sealed_Tools,31.4,16.0,17.7,4.45,66,N/A,2777,Maintenance_Bay
001887,Navigation_Module,21.7,15.4,22.5,3.76,61,N/A,1527,Cockpit
001888,Vacuum_Sealed_Tools,34.4,27.6,42.8,20.32,47,N/A,4377,Storage_Bay
001889,Research_Samples,21.7,15.2,14.3,2.6,89,N/A,2317,Storage_Bay
001890,Asteroid_Sample_Container,26.5,13.9,17.6,2.2,99,N/A,2705,Lab
001891,Circuit_Board,33.1,23.3,36.0,13.88,37,N/A,4607,Engineering_Bay
001892,Battery_Pack,42.1,20.1,12.7,5.37,45,N/A,791,External_Storage
001893,Pressure_Regulator,35.3,45.1,30.0,23.88,24,N/A,2026,Airlock
001894,Food_Packet,11.8,17.8,24.8,2.2,36,2026-12-17,41,Storage_Bay
001895,Communication_Device,31.0,42.6,10.6,7.0,35,N/A,3362,Command_Center
001896,Communication_Device,40.7,25.2,39.4,20.21,61,N/A,2139,Crew_Quarters
001897,Helmet_Visor,38.4,32.7,32.9,20.66,34,N/A,405,Storage_Bay
001898,Lab_Microscope,45.8,17.1,46.5,18.21,42,N/A,3966,Lab
001899,Waste_Management_Kit,18.4,16.9,18.0,1.0,20,N/A,9,Sanitation_Bay
001900,Pressure_Regulator,37.6,25.2,17.0,8.05,14,N/A,282,Airlock
001901,Solar_Panel,84.9,73.4,2.6,7.8,91,N/A,2257,External_Storage
001902,Communication_Device,45.9,16.5,38.9,14.73,27,N/A,1510,Command_Center
001903,Pressure_Regulator,26.7,17.3,47.4,10.95,77,N/A,2685,Engineering_Bay
001904,Cooling_System,37.3,15.9,33.1,9.82,36,N/A,2173,Power_Bay
001905,Fire_Extinguisher,15.8,10.7,36.1,3.05,70,N/A,1304,Crew_Quarters
001906,Vacuum_Sealed_Tools,15.7,36.2,15.5,4.4,80,N/A,774,Storage_Bay
001907,Emergency_Beacon,48.5,13.7,11.9,3.95,32,N/A,1595,Command_Center
001908,Fire_Extinguisher,27.2,13.3,26.2,4.74,1,N/A,2995,Engineering_Bay
001909,LED_Work_Light,35.2,18.2,38.3,12.27,77,N/A,4570,Maintenance_Bay
001910,Asteroid_Sample_Container,28.6,24.2,25.0,5.9,19,N/A,1627,Lab
001911,CO2_Scrubber,32.4,23.8,49.4,19.05,64,N/A,648,Engineering_Bay
001912,Research_Samples,27.3,18.4,14.8,2.5,58,N/A,1746,Lab
001913,Microgravity_Lab_Kit,27.1,18.1,10.1,6.9,66,N/A,91,Crew_Quarters
001914,Tether_Reel,21.9,41.4,48.5,21.99,28,N/A,2277,Airlock
001915,Emergency_Beacon,41.6,13.3,47.4,13.11,10,N/A,1510,Command_Center
001916,Tether_Reel,45.9,38.5,30.4,26.86,52,N/A,2009,Airlock
001917,Gyroscope_Module,25.7,19.8,13.3,3.38,92,N/A,2535,Cockpit
001918,Tool_Kit,28.7,11.6,21.4,9.3,78,N/A,78,Maintenance_Bay
001919,Water_Bottle,20.7,25.5,44.3,11.69,47,N/A,1136,Crew_Quarters
001920,Scientific_Sensor,17.1,10.3,23.8,2.1,91,N/A,1480,Lab
001921,Solar_Panel,47.4,93.9,3.7,15.6,18,N/A,3614,Power_Bay
001922,Space_Suit,21.8,18.9,15.6,3.21,85,N/A,3026,Airlock
001923,Scientific_Sensor,29.4,14.7,43.0,9.29,41,N/A,1434,Cockpit
001924,Navigation_Module,33.1,15.7,27.9,7.25,100,N/A,1694,Cockpit
001925,LED_Work_Light,22.3,24.2,29.8,8.04,38,N/A,4518,Maintenance_Bay
001926,Waste_Management_Kit,10.8,27.2,16.8,9.9,80,N/A,48,Sanitation_Bay
001927,Oxygen_Cylinder,29.2,15.1,64.7,29.1,36,N/A,908,Crew_Quarters
001928,Circuit_Board,30.5,44.7,13.3,9.07,29,N/A,3015,Storage_Bay
001929,Tether_Reel,40.7,19.4,11.8,4.66,32,N/A,4530,External_Storage
001930,Handheld_Spectrometer,43.1,28.2,25.5,15.5,87,N/A,1184,Lab
001931,Thruster_Fuel,49.1,15.0,25.4,9.35,8,N/A,2958,Storage_Bay
001932,Handheld_Spectrometer,21.7,37.3,33.3,13.48,64,N/A,2081,Lab
001933,Oxygen_Cylinder,29.0,16.4,47.3,14.2,38,N/A,879,Medical_Bay
001934,Water_Purification_Unit,17.9,17.2,32.5,5.0,8,N/A,4133,Crew_Quarters
001935,Solar_Panel,67.8,44.8,2.2,11.3,34,N/A,1790,External_Storage
001936,Laptop,44.9,18.2,12.0,4.9,46,N/A,4755,Command_Center
001937,Fire_Extinguisher,23.7,32.6,45.3,17.5,91,N/A,1184,Engineering_Bay
001938,Tether_Reel,46.5,22.7,25.5,13.46,17,N/A,3820,External_Storage
001939,Scientific_Sensor,30.2,16.1,27.0,6.56,1,N/A,1352,Cockpit
001940,Microgravity_Lab_Kit,21.4,15.7,22.9,3.6,88,N/A,29,Crew_Quarters
001941,Seed_Packets,17.1,11.1,24.4,1.7,35,N/A,69,Lab
001942,Helmet_Visor,12.8,10.9,27.5,1.92,34,N/A,1933,Crew_Quarters
001943,Gyroscope_Module,19.3,10.2,42.2,4.15,60,N/A,1965,Cockpit
001944,Protein_Bars,27.0,40.9,22.9,12.64,32,N/A,2586,Storage_Bay
001945,Tether_Reel,44.8,16.5,31.3,11.57,4,N/A,240,External_Storage
001946,Medical_Scanner,27.6,33.2,48.5,22.22,19,2027-01-20,24,Lab
001947,Communication_Device,32.6,35.7,42.6,24.79,19,N/A,1864,Crew_Quarters
001948,Pressure_Regulator,23.0,40.1,27.2,12.54,34,N/A,4258,Engineering_Bay
001949,Cooling_System,29.0,31.1,27.6,12.45,32,N/A,2103,Power_Bay
001950,Thruster_Fuel,16.7,22.4,18.5,3.46,55,N/A,1483,Storage_Bay
001951,Pressure_Regulator,24.9,43.2,31.6,17.0,52,N/A,4172,Engineering_Bay
001952,Thruster_Fuel,45.7,45.2,39.8,41.11,31,N/A,1674,Engine_Bay
001953,Oxygen_Cylinder,26.1,27.8,79.1,32.3,71,N/A,3347,Crew_Quarters
001954,Emergency_Beacon,29.4,23.8,22.7,7.94,7,N/A,3795,Command_Center
001955,Food_Packet,19.2,17.0,15.1,7.6,92,2025-11-08,100,Storage_Bay
001956,Emergency_Beacon,39.3,46.5,31.1,28.42,46,N/A,4418,Cockpit
001957,3D_Printer,25.2,28.0,16.0,5.64,86,N/A,3537,Engineering_Bay
001958,Scientific_Sensor,22.8,23.1,45.5,11.98,68,N/A,1280,Lab
001959,Water_Purification_Unit,43.6,37.6,35.1,28.77,5,N/A,1013,Crew_Quarters
001960,EV_Suit_Battery,43.6,25.2,39.4,21.64,81,N/A,254,Storage_Bay
001961,Antibiotic_Supply,28.4,41.3,15.2,8.91,90,2026-07-13,608,Medical_Bay
001962,Battery_Pack,30.4,15.4,23.6,5.52,69,N/A,932,External_Storage
001963,Antibiotic_Supply,22.3,33.7,38.5,14.47,31,2026-10-23,2130,Medical_Bay
001964,Protein_Bars,43.7,28.6,23.6,14.75,82,N/A,608,Crew_Quarters
001965,Seed_Packets,29.6,13.6,15.6,5.7,88,N/A,9,Lab
001966,Thruster_Fuel,22.9,47.2,41.3,22.32,39,N/A,835,Storage_Bay
001967,Cooling_System,49.7,27.0,18.2,12.21,18,N/A,4641,Engineering_Bay
001968,CO2_Scrubber,29.3,16.5,47.5,11.48,46,N/A,643,Engineering_Bay
001969,Seed_Packets,10.8,13.3,23.7,1.3,54,N/A,29,Lab
001970,Pressure_Regulator,35.5,15.4,20.1,5.49,61,N/A,4787,Engineering_Bay
001971,Antibiotic_Supply,15.4,37.1,49.1,14.03,52,2025-09-07,3075,Medical_Bay
001972,Oxygen_Cylinder,16.3,26.7,83.8,34.0,81,N/A,916,Airlock
001973,LED_Work_Light,45.5,44.4,43.8,44.24,63,N/A,506,Engineering_Bay
001974,Scientific_Sensor,17.5,47.6,23.1,9.62,94,N/A,2030,Cockpit
001975,Thruster_Fuel,22.2,13.6,10.3,1.55,62,N/A,1890,Storage_Bay
001976,Water_Purification_Unit,20.1,16.5,34.3,5.69,64,N/A,3178,Crew_Quarters
001977,Medical_Scanner,11.2,34.5,38.4,7.42,51,2027-04-03,48,Lab
001978,Circuit_Board,30.7,49.8,47.0,35.93,5,N/A,1487,Storage_Bay
001979,Emergency_Beacon,31.4,15.3,32.5,7.81,59,N/A,1997,Command_Center
001980,Asteroid_Sample_Container,11.6,10.3,16.8,3.0,7,N/A,4188,Lab
001981,Handheld_Spectrometer,30.4,43.9,44.3,29.56,94,N/A,4329,Engineering_Bay
001982,LED_Work_Light,34.6,40.8,13.0,9.18,84,N/A,4377,Maintenance_Bay
001983,Helmet_Visor,10.5,39.8,43.7,9.13,100,N/A,1197,Storage_Bay
001984,Pressure_Regulator,49.5,19.7,35.8,17.46,82,N/A,4611,Airlock
001985,Water_Purification_Unit,19.7,11.6,37.2,4.25,40,N/A,3135,Life_Support
001986,Circuit_Board,41.3,31.8,11.7,7.68,18,N/A,1664,Storage_Bay
001987,Radiation_Shield,39.7,46.3,23.2,21.32,88,N/A,4370,Engineering_Bay
001988,Research_Samples,15.5,12.4,17.5,3.3,16,N/A,529,Storage_Bay
001989,Battery_Pack,40.1,32.9,20.4,13.46,53,N/A,635,Power_Bay
001990,Asteroid_Sample_Container,15.9,12.1,17.4,2.4,65,N/A,3709,Lab
001991,Cooling_System,21.7,21.5,23.3,5.44,89,N/A,486,Engineering_Bay
001992,Tool_Kit,18.8,25.0,21.9,8.6,1,N/A,84,Storage_Bay
001993,Emergency_Beacon,33.8,13.3,46.2,10.38,44,N/A,4964,Cockpit
001994,Helmet_Visor,22.7,21.6,25.4,6.23,2,N/A,2583,Crew_Quarters
001995,Navigation_Module,27.6,16.0,15.5,3.42,13,N/A,3115,Command_Center
001996,Waste_Management_Kit,22.4,24.5,11.1,1.6,21,N/A,99,Engineering_Bay
001997,Laptop,43.6,46.4,44.1,44.61,2,N/A,3999,Command_Center
001998,Water_Purification_Unit,13.7,31.5,18.6,4.01,92,N/A,1845,Life_Support
001999,Vacuum_Sealed_Tools,45.1,39.7,32.9,29.45,70,N/A,4513,Maintenance_Bay
002000,Tether_Reel,43.0,17.1,29.3,10.77,66,N/A,3528,External_Storage
